TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SEASON
1611661323,Connecticut Sun,34,17,17,0.5,1380.0,1008,2358,0.427,213,640,0.333,525,655,0.802,357,883,1240,604,499.0,241,130,105,606,666,2754,39.0,1,6,6,6,3,3,4,10,5,3,9,8,9,4,4,2,2,6,5,11,6,2,4,6,4,6,2010
1611661325,Indiana Fever,34,21,13,0.618,1375.0,941,2147,0.438,216,591,0.365,563,720,0.782,327,779,1106,567,551.0,331,171,120,705,686,2661,143.0,1,4,4,4,5,12,10,8,4,5,3,4,5,6,7,8,7,9,9,2,1,5,11,3,7,2,2010
1611661320,Los Angeles Sparks,34,13,21,0.382,1365.0,972,2205,0.441,201,597,0.337,503,612,0.822,260,788,1048,626,496.0,244,123,97,571,622,2648,-113.0,1,10,10,10,10,7,8,7,6,4,8,9,11,2,12,7,11,5,3,10,8,1,1,10,9,10,2010
1611661324,Minnesota Lynx,34,13,21,0.382,1385.0,944,2375,0.397,169,526,0.321,618,818,0.756,394,803,1197,507,493.0,304,112,178,682,679,2675,-116.0,1,10,10,10,2,10,3,12,10,9,11,2,2,9,2,6,5,11,1,3,9,12,8,4,6,11,2010
1611661313,New York Liberty,34,22,12,0.647,1375.0,1001,2212,0.453,233,570,0.409,458,560,0.818,295,767,1062,631,494.0,278,100,130,645,552,2693,110.0,1,2,2,2,5,4,7,3,3,7,1,12,12,3,9,9,10,4,2,7,10,8,5,12,5,4,2010
1611661317,Phoenix Mercury,34,15,19,0.441,1390.0,1151,2432,0.473,252,701,0.359,638,752,0.848,295,920,1215,686,519.0,237,148,115,679,672,3192,4.0,1,7,7,7,1,1,2,1,1,1,4,1,3,1,9,1,4,1,6,12,3,4,7,5,1,7,2010
1611661319,San Antonio Silver Stars,34,14,20,0.412,1360.0,972,2110,0.461,195,587,0.332,472,619,0.763,266,757,1023,599,522.0,255,84,108,574,615,2611,-111.0,1,8,8,8,12,7,11,2,8,6,10,11,10,8,11,11,12,7,7,9,11,3,2,11,11,9,2010
1611661328,Seattle Storm,34,28,6,0.824,1380.0,992,2228,0.445,246,667,0.369,551,695,0.793,394,840,1234,636,524.0,281,128,121,704,624,2781,269.0,1,1,1,1,3,5,6,5,2,2,2,6,7,5,2,4,3,3,8,6,7,7,10,9,3,1,2010
1611661321,Tulsa Shock,34,6,28,0.176,1365.0,984,2323,0.424,198,554,0.357,486,684,0.711,344,731,1075,567,616.0,332,144,145,671,650,2652,-401.0,1,12,12,12,10,6,5,11,7,8,5,10,8,11,5,12,9,9,12,1,4,10,6,7,8,12,2010
1611661322,Washington Mystics,34,22,12,0.647,1370.0,946,2098,0.451,160,454,0.352,563,726,0.775,341,821,1162,473,589.0,277,79,135,682,689,2615,124.0,1,2,2,2,8,9,12,4,11,11,6,4,4,7,6,5,6,12,11,8,12,9,8,2,10,3,2010
1611661330,Atlanta Dream,34,20,14,0.588,1375.0,1084,2432,0.446,74,284,0.261,563,811,0.694,391,837,1228,627,511.0,317,181,183,636,693,2805,58.0,1,5,5,5,3,1,1,3,12,12,12,2,1,12,1,5,2,2,6,1,2,12,7,2,2,7,2011
1611661329,Chicago Sky,34,14,20,0.412,1370.0,943,2153,0.438,163,448,0.364,475,616,0.771,310,838,1148,567,599.0,269,185,159,618,589,2524,-32.0,1,10,10,10,6,8,9,7,11,11,5,8,7,7,6,4,5,7,12,6,1,10,6,9,9,9,2011
1611661323,Connecticut Sun,34,21,13,0.618,1385.0,1010,2384,0.424,202,557,0.363,502,658,0.763,340,869,1209,583,446.0,248,116,109,533,651,2724,112.0,1,2,2,2,1,4,2,10,6,7,6,4,4,8,5,3,3,6,3,11,9,2,1,3,4,3,2011
1611661325,Indiana Fever,34,21,13,0.618,1365.0,936,2114,0.443,223,589,0.379,548,695,0.788,295,778,1073,556,502.0,299,165,134,609,646,2643,133.0,1,2,2,2,9,9,11,5,3,5,2,3,3,5,9,9,10,8,4,2,3,7,5,4,5,2,2011
1611661320,Los Angeles Sparks,34,15,19,0.441,1380.0,973,2188,0.445,237,598,0.396,440,554,0.794,293,784,1077,617,516.0,249,115,77,575,603,2623,-108.0,1,9,9,9,2,6,7,4,2,4,1,10,10,4,10,8,8,3,7,9,10,1,2,7,7,10,2011
1611661324,Minnesota Lynx,34,27,7,0.794,1360.0,1074,2330,0.461,169,459,0.368,454,616,0.737,371,871,1242,617,439.0,249,124,121,603,613,2771,268.0,1,1,1,1,11,2,3,2,9,10,4,9,7,10,3,2,1,3,2,9,6,3,4,6,3,1,2011
1611661313,New York Liberty,34,19,15,0.559,1370.0,999,2306,0.433,197,551,0.358,389,504,0.772,358,757,1115,534,504.0,286,129,124,644,570,2584,42.0,1,6,6,6,6,5,4,8,7,8,7,12,12,6,4,10,7,10,5,3,5,4,10,11,8,8,2011
1611661317,Phoenix Mercury,34,19,15,0.559,1375.0,1062,2303,0.461,239,641,0.373,662,778,0.851,310,884,1194,652,524.0,223,132,124,681,706,3025,102.0,1,6,6,6,3,3,5,1,1,1,3,1,2,1,6,1,4,1,8,12,4,4,11,1,1,4,2011
1611661319,San Antonio Silver Stars,34,18,16,0.529,1370.0,969,2251,0.43,221,620,0.356,481,640,0.752,241,824,1065,617,434.0,286,124,143,593,630,2640,72.0,1,8,8,8,6,7,6,9,4,2,8,6,6,9,12,6,11,3,1,3,6,9,3,5,6,5,2011
1611661328,Seattle Storm,34,21,13,0.618,1360.0,892,2036,0.438,213,599,0.356,439,549,0.8,269,807,1076,545,547.0,253,117,127,643,543,2436,61.0,1,2,2,2,11,10,12,6,5,3,9,11,11,3,11,7,9,9,9,7,8,6,9,12,10,6,2011
1611661321,Tulsa Shock,34,3,31,0.088,1365.0,848,2140,0.396,167,589,0.284,490,611,0.802,303,740,1043,491,582.0,251,106,139,681,577,2353,-438.0,1,12,12,12,9,12,10,12,10,5,11,5,9,2,8,11,12,11,11,8,12,8,11,10,12,12,2011
1611661322,Washington Mystics,34,6,28,0.176,1375.0,878,2165,0.406,171,520,0.329,481,658,0.731,391,735,1126,476,576.0,282,113,167,637,601,2408,-270.0,1,11,11,11,3,11,8,11,8,9,10,6,4,11,1,12,6,12,10,5,11,11,8,8,11,11,2011
1611661330,Atlanta Dream,34,19,15,0.559,1385.0,1004,2315,0.434,144,487,0.296,520,704,0.739,349,835,1184,613,559.0,333,159,123,589,653,2672,96.0,1,6,6,6,2,5,4,5,11,11,11,4,1,9,6,5,5,3,8,1,2,5,5,1,5,6,2012
1611661329,Chicago Sky,34,14,20,0.412,1390.0,957,2221,0.431,209,615,0.34,435,596,0.73,364,824,1188,553,605.0,297,129,154,664,569,2558,-8.0,1,9,9,9,1,7,10,7,6,6,9,10,9,10,4,6,4,8,12,6,6,9,11,10,8,7,2012
1611661323,Connecticut Sun,34,25,9,0.735,1380.0,1013,2350,0.431,199,559,0.356,549,664,0.827,351,819,1170,580,493.0,271,107,110,540,635,2774,143.0,1,2,2,2,3,4,2,6,8,9,6,1,4,1,5,7,6,5,3,8,10,3,2,5,4,5,2012
1611661325,Indiana Fever,34,22,12,0.647,1370.0,930,2226,0.418,270,675,0.4,533,655,0.814,338,757,1095,563,464.0,324,146,168,570,643,2663,204.0,1,4,4,4,6,9,9,9,2,3,1,3,7,2,9,10,9,7,2,3,4,12,3,4,6,2,2012
1611661320,Los Angeles Sparks,34,24,10,0.706,1365.0,1059,2312,0.458,194,540,0.359,545,687,0.793,382,872,1254,604,550.0,303,179,104,621,606,2857,196.0,1,3,3,3,9,2,5,2,9,10,5,2,2,3,2,2,3,4,6,4,1,1,8,7,2,3,2012
1611661324,Minnesota Lynx,34,27,7,0.794,1375.0,1100,2326,0.473,226,565,0.4,497,658,0.755,380,905,1285,706,517.0,260,159,105,602,653,2923,333.0,1,1,1,1,4,1,3,1,5,8,1,6,5,7,3,1,1,1,5,9,2,2,6,1,1,1,2012
1611661313,New York Liberty,34,15,19,0.441,1360.0,968,2280,0.425,204,575,0.355,344,454,0.758,341,794,1135,532,555.0,252,142,127,574,513,2484,-141.0,1,8,8,8,12,6,8,8,7,7,7,12,12,6,7,9,7,9,7,10,5,7,4,12,10,9,2012
1611661317,Phoenix Mercury,34,7,27,0.206,1370.0,920,2395,0.384,193,655,0.295,500,657,0.761,417,855,1272,465,561.0,243,129,165,696,589,2533,-416.0,1,11,11,11,6,10,1,12,10,5,12,5,6,5,1,3,2,12,9,11,6,11,12,9,9,12,2012
1611661319,San Antonio Silver Stars,34,21,13,0.618,1370.0,1024,2301,0.445,253,675,0.375,489,631,0.775,325,803,1128,642,444.0,302,116,118,531,607,2790,174.0,1,5,5,5,6,3,7,3,3,3,4,8,8,4,11,8,8,2,1,5,9,4,1,6,3,4,2012
1611661328,Seattle Storm,34,16,18,0.471,1365.0,870,2006,0.434,238,679,0.351,443,590,0.751,228,855,1083,577,578.0,205,101,123,602,590,2421,-14.0,1,7,7,7,9,12,12,4,4,2,8,9,10,8,12,3,10,6,11,12,11,5,6,8,11,8,2012
1611661321,Tulsa Shock,34,9,25,0.265,1375.0,932,2302,0.405,271,714,0.38,491,677,0.725,331,671,1002,521,501.0,329,94,154,649,644,2626,-237.0,1,10,10,10,4,8,6,11,1,1,3,7,3,11,10,12,12,11,4,2,12,9,10,3,7,10,2012
1611661322,Washington Mystics,34,5,29,0.147,1365.0,882,2140,0.412,144,478,0.301,423,588,0.719,340,721,1061,530,571.0,293,118,128,628,541,2331,-330.0,1,12,12,12,9,11,11,10,11,12,10,11,11,12,8,11,11,10,10,7,8,8,9,11,12,11,2012
1611661330,Atlanta Dream,34,17,17,0.5,1370.0,999,2360,0.423,119,432,0.275,497,671,0.741,364,848,1212,565,515.0,347,145,130,620,587,2614,51.0,1,5,5,5,6,3,1,4,11,9,12,7,5,11,1,7,4,4,9,1,5,5,10,9,6,4,2013
1611661329,Chicago Sky,34,24,10,0.706,1365.0,964,2297,0.42,164,488,0.336,609,748,0.814,360,903,1263,518,435.0,246,225,161,568,663,2701,199.0,1,2,2,2,7,5,5,6,5,6,5,1,1,2,4,4,2,8,2,9,1,10,4,1,4,3,2013
1611661323,Connecticut Sun,34,10,24,0.294,1365.0,936,2341,0.4,141,468,0.301,402,545,0.738,347,804,1151,469,484.0,257,130,110,563,552,2415,-198.0,1,12,12,12,7,6,2,11,8,7,11,12,12,12,6,8,8,10,6,7,6,2,3,12,9,11,2013
1611661325,Indiana Fever,34,16,18,0.471,1375.0,866,2203,0.393,187,555,0.337,489,626,0.781,361,727,1088,464,451.0,326,120,171,612,604,2408,12.0,1,8,8,8,2,11,10,12,4,4,4,8,7,7,3,12,11,12,3,2,10,11,7,5,11,5,2013
1611661320,Los Angeles Sparks,34,24,10,0.706,1375.0,1078,2271,0.475,110,318,0.346,520,668,0.778,305,870,1175,639,476.0,287,166,109,617,598,2786,237.0,1,2,2,2,2,2,6,1,12,12,3,5,6,8,10,5,7,2,5,3,3,1,9,6,2,2,2013
1611661324,Minnesota Lynx,34,26,8,0.765,1365.0,1109,2341,0.474,131,359,0.365,469,594,0.79,333,922,1255,698,412.0,262,162,115,562,595,2818,318.0,1,1,1,1,7,1,2,2,9,11,1,9,9,4,9,2,3,1,1,6,4,3,2,7,1,1,2013
1611661313,New York Liberty,34,11,23,0.324,1375.0,915,2263,0.404,120,366,0.328,417,550,0.758,364,911,1275,522,564.0,201,92,153,611,558,2367,-250.0,1,10,10,10,2,9,7,9,10,10,8,10,11,9,1,3,1,7,12,12,11,8,6,11,12,12,2013
1611661317,Phoenix Mercury,34,19,15,0.559,1365.0,986,2179,0.453,163,538,0.303,575,709,0.811,265,928,1193,574,515.0,203,175,116,696,636,2710,-19.0,1,4,4,4,7,4,11,3,6,5,10,2,3,3,12,1,6,3,9,11,2,4,12,3,3,7,2013
1611661319,San Antonio Silver Stars,34,12,22,0.353,1365.0,923,2305,0.4,194,613,0.316,412,552,0.746,335,756,1091,556,455.0,281,126,154,558,578,2452,-196.0,1,9,9,9,7,8,4,10,3,2,9,11,10,10,8,11,10,5,4,4,7,9,1,10,8,10,2013
1611661328,Seattle Storm,34,17,17,0.5,1365.0,855,2029,0.421,196,590,0.332,504,615,0.82,272,758,1030,469,534.0,205,84,139,602,590,2410,-81.0,1,5,5,5,7,12,12,5,2,3,7,6,8,1,11,10,12,10,11,10,12,6,5,8,10,9,2013
1611661321,Tulsa Shock,34,11,23,0.324,1390.0,913,2252,0.405,227,679,0.334,564,718,0.786,351,765,1116,514,513.0,272,126,175,614,650,2617,-76.0,1,10,10,10,1,10,8,8,1,1,6,3,2,6,5,9,9,9,8,5,7,12,8,2,5,8,2013
1611661322,Washington Mystics,34,17,17,0.5,1375.0,929,2251,0.413,157,453,0.347,551,699,0.788,337,870,1207,541,512.0,256,123,141,634,619,2566,3.0,1,5,5,5,2,7,9,7,7,8,2,4,4,5,7,5,5,6,7,8,9,7,11,4,7,6,2013
1611661330,Atlanta Dream,34,19,15,0.559,1395.0,1038,2400,0.433,153,505,0.303,511,697,0.733,400,882,1282,659,546.0,327,148,115,659,670,2740,70.0,1,3,3,3,1,4,1,6,7,7,12,6,3,12,1,3,1,3,12,1,3,5,9,2,4,3,2014
1611661329,Chicago Sky,34,15,19,0.441,1375.0,973,2245,0.433,119,358,0.332,526,649,0.81,292,870,1162,556,488.0,244,201,171,648,626,2591,-69.0,1,8,8,8,8,8,7,5,10,10,6,4,5,3,9,6,6,8,5,8,2,11,8,6,7,9,2014
1611661323,Connecticut Sun,34,13,21,0.382,1375.0,986,2379,0.414,151,469,0.322,450,606,0.743,397,759,1156,473,502.0,273,110,141,678,615,2573,-62.0,1,10,10,10,8,6,2,12,8,8,7,10,8,11,2,10,7,12,9,4,7,9,10,7,8,8,2014
1611661325,Indiana Fever,34,16,18,0.471,1380.0,907,2168,0.418,175,506,0.346,532,705,0.755,346,751,1097,483,503.0,279,139,179,714,660,2521,-33.0,1,4,4,4,6,11,11,11,6,6,3,3,2,9,4,12,10,11,10,3,4,12,12,4,10,6,2014
1611661320,Los Angeles Sparks,34,16,18,0.471,1385.0,1043,2282,0.457,89,282,0.316,457,573,0.798,299,803,1102,631,492.0,308,116,111,585,566,2632,-7.0,1,4,4,4,3,3,6,3,12,12,9,9,10,5,7,7,9,4,6,2,6,3,4,11,6,5,2014
1611661324,Minnesota Lynx,34,25,9,0.735,1375.0,1068,2285,0.467,128,379,0.338,512,643,0.796,280,919,1199,690,419.0,241,124,140,572,630,2776,152.0,1,2,2,2,8,1,5,2,9,9,4,5,6,6,10,1,3,1,1,9,5,8,3,5,2,2,2014
1611661313,New York Liberty,34,15,19,0.441,1375.0,938,2223,0.422,103,338,0.305,474,630,0.752,311,871,1182,545,492.0,246,99,123,590,596,2453,-104.0,1,8,8,8,8,10,8,10,11,11,10,7,7,10,6,5,4,9,6,6,10,7,6,9,11,11,2014
1611661317,Phoenix Mercury,34,29,5,0.853,1383.0,1052,2172,0.484,178,508,0.35,558,687,0.812,237,909,1146,661,443.0,235,205,74,544,662,2840,320.0,1,1,1,1,4,2,10,1,4,5,2,2,4,2,11,2,8,2,3,10,1,1,1,3,1,1,2014
1611661319,San Antonio Stars,34,16,18,0.471,1380.0,985,2291,0.43,226,630,0.359,449,546,0.822,299,778,1077,621,430.0,251,97,115,569,597,2645,-60.0,1,4,4,4,6,7,4,7,1,1,1,11,11,1,7,9,11,5,2,5,11,5,2,8,5,7,2014
1611661328,Seattle Storm,34,12,22,0.353,1375.0,895,2051,0.436,201,598,0.336,419,538,0.779,216,754,970,565,498.0,225,69,114,589,559,2410,-151.0,1,11,11,11,8,12,12,4,2,3,5,12,12,7,12,11,12,7,8,12,12,4,5,12,12,12,2014
1611661321,Tulsa Shock,34,12,22,0.353,1383.0,1000,2343,0.427,183,601,0.304,577,751,0.768,397,782,1179,519,464.0,246,110,150,691,673,2760,-71.0,1,11,11,11,4,5,3,8,3,2,11,1,1,8,2,8,5,10,4,6,7,10,11,1,3,10,2014
1611661322,Washington Mystics,34,16,18,0.471,1395.0,944,2221,0.425,178,561,0.317,459,575,0.798,330,873,1203,577,525.0,234,107,92,638,596,2525,15.0,1,4,4,4,1,9,9,9,4,4,8,8,9,4,5,4,2,6,11,11,9,2,7,9,9,4,2014
1611661330,Atlanta Dream,34,15,19,0.441,1370.0,954,2320,0.411,166,519,0.32,571,725,0.788,374,803,1177,548,545.0,314,125,160,744,682,2645,-67.0,1,8,8,8,4,5,2,10,5,4,9,3,3,9,2,10,5,7,12,1,9,9,12,3,2,10,2015
1611661329,Chicago Sky,34,21,13,0.618,1375.0,1070,2398,0.446,141,431,0.327,537,650,0.826,339,906,1245,542,411.0,227,227,150,632,630,2818,138.0,1,3,3,3,3,1,1,2,9,10,5,4,5,1,3,2,2,8,1,8,2,8,8,6,1,1,2015
1611661323,Connecticut Sun,34,15,19,0.441,1390.0,969,2296,0.422,209,623,0.335,403,544,0.741,306,747,1053,536,460.0,279,107,130,654,550,2550,-55.0,1,8,8,8,1,3,4,8,1,2,3,12,10,12,6,12,11,9,7,3,11,4,9,12,7,9,2015
1611661325,Indiana Fever,34,20,14,0.588,1370.0,939,2214,0.424,182,506,0.36,581,727,0.799,329,771,1100,506,490.0,295,97,167,708,703,2641,64.0,1,4,4,4,4,7,6,7,4,5,1,2,2,6,5,11,8,11,9,2,12,10,11,2,4,6,2015
1611661320,Los Angeles Sparks,34,14,20,0.412,1370.0,959,2121,0.452,145,489,0.297,440,540,0.815,240,853,1093,621,450.0,197,140,110,608,577,2503,-32.0,1,10,10,10,4,4,11,1,8,7,11,10,11,3,11,6,10,1,6,12,6,1,3,11,9,8,2015
1611661324,Minnesota Lynx,34,22,12,0.647,1365.0,984,2233,0.441,139,419,0.332,459,562,0.817,303,896,1199,617,446.0,209,149,139,537,601,2566,127.0,1,2,2,2,10,2,5,3,10,11,4,8,9,2,7,3,4,2,4,10,4,6,2,9,5,2,2015
1611661313,New York Liberty,34,23,11,0.676,1370.0,940,2208,0.426,128,414,0.309,521,674,0.773,338,911,1249,569,497.0,250,146,131,616,633,2529,113.0,1,1,1,1,4,6,7,6,11,12,10,6,4,11,4,1,1,4,10,4,5,5,5,5,8,3,2015
1611661317,Phoenix Mercury,34,20,14,0.588,1385.0,936,2142,0.437,157,485,0.324,526,649,0.81,245,890,1135,552,438.0,248,234,122,625,612,2555,97.0,1,4,4,4,2,8,10,4,7,8,7,5,6,5,10,4,6,6,3,5,1,2,6,7,6,4,2015
1611661319,San Antonio Stars,34,8,26,0.235,1365.0,861,2206,0.39,128,434,0.295,464,597,0.777,274,834,1108,516,475.0,245,130,184,519,603,2314,-294.0,1,12,12,12,10,12,8,12,11,9,12,7,7,10,9,7,7,10,8,6,7,11,1,8,12,12,2015
1611661328,Seattle Storm,34,10,24,0.294,1360.0,898,2068,0.434,159,493,0.323,439,539,0.814,179,854,1033,569,514.0,205,114,148,609,597,2394,-192.0,1,11,11,11,12,11,12,5,6,6,8,11,12,4,12,5,12,4,11,11,10,7,4,10,11,11,2015
1611661321,Tulsa Shock,34,18,16,0.529,1370.0,907,2298,0.395,206,634,0.325,622,785,0.792,393,819,1212,480,427.0,236,127,196,663,720,2642,22.0,1,6,6,6,4,10,3,11,2,1,6,1,1,8,1,9,3,12,2,7,8,12,10,1,3,7,2015
1611661322,Washington Mystics,34,18,16,0.529,1370.0,919,2180,0.422,205,593,0.346,458,578,0.792,275,824,1099,606,448.0,226,166,125,631,637,2501,79.0,1,6,6,6,4,9,9,9,3,3,2,9,8,7,8,8,9,3,5,9,3,3,7,4,10,5,2015
1611661330,Atlanta Dream,34,17,17,0.5,1390.0,985,2334,0.422,127,442,0.287,683,909,0.751,372,868,1240,510,471.0,245,171,179,680,733,2780,-75.0,1,5,5,5,3,8,5,10,12,9,12,1,1,11,2,3,2,12,6,5,3,11,6,2,7,10,2016
1611661329,Chicago Sky,34,18,16,0.529,1377.0,1131,2449,0.462,138,375,0.368,530,638,0.831,346,866,1212,620,411.0,236,173,140,670,610,2930,21.0,1,4,4,4,8,1,1,3,10,12,2,9,10,4,5,4,4,5,1,9,2,6,5,11,1,5,2016
1611661323,Connecticut Sun,34,14,20,0.412,1392.0,1070,2437,0.439,192,623,0.308,489,684,0.715,367,792,1159,568,482.0,285,117,152,729,632,2821,-47.0,1,9,9,9,2,3,2,7,6,4,10,12,7,12,3,10,6,9,9,2,10,10,12,9,4,8,2016
1611661321,Dallas Wings,34,11,23,0.324,1390.0,955,2387,0.4,239,742,0.322,661,822,0.804,375,785,1160,521,475.0,220,120,200,701,744,2810,-190.0,1,11,11,11,3,10,3,12,3,1,8,3,2,6,1,11,5,11,7,10,9,12,10,1,6,11,2016
1611661325,Indiana Fever,34,17,17,0.5,1370.0,994,2223,0.447,174,542,0.321,574,679,0.845,290,762,1052,601,498.0,298,80,139,708,671,2736,-13.0,1,5,5,5,10,7,9,6,7,6,9,7,8,1,7,12,12,6,11,1,12,5,11,6,11,7,2016
1611661320,Los Angeles Sparks,34,26,8,0.765,1370.0,1061,2178,0.487,200,533,0.375,499,631,0.791,227,843,1070,692,463.0,273,130,90,559,623,2821,241.0,1,2,2,2,10,4,11,1,5,7,1,10,11,9,12,6,10,1,4,4,6,1,1,10,4,2,2016
1611661324,Minnesota Lynx,34,28,6,0.824,1380.0,1095,2325,0.471,137,406,0.337,590,732,0.806,328,890,1218,681,460.0,280,156,115,647,702,2917,300.0,1,1,1,1,6,2,6,2,11,11,7,5,6,5,6,2,3,2,3,3,5,4,3,3,2,1,2016
1611661313,New York Liberty,34,21,13,0.618,1395.0,1022,2355,0.434,153,422,0.363,579,745,0.777,361,950,1311,637,498.0,243,161,146,683,642,2776,27.0,1,3,3,3,1,5,4,8,8,10,3,6,4,10,4,1,1,4,11,7,4,8,7,8,8,4,2016
1611661317,Phoenix Mercury,34,16,18,0.471,1380.0,999,2204,0.453,209,610,0.343,668,795,0.84,254,846,1100,571,469.0,245,181,91,698,702,2875,44.0,1,7,7,7,6,6,10,5,4,5,6,2,3,2,10,5,8,8,5,5,1,2,9,3,3,3,2016
1611661319,San Antonio Stars,34,7,27,0.206,1375.0,903,2229,0.405,152,508,0.299,491,615,0.798,285,798,1083,551,479.0,240,129,149,685,604,2449,-279.0,1,12,12,12,9,12,8,11,9,8,11,11,12,8,8,9,9,10,8,8,7,9,8,12,12,12,2016
1611661328,Seattle Storm,34,16,18,0.471,1365.0,983,2149,0.457,244,687,0.355,538,646,0.833,231,834,1065,644,491.0,215,121,107,588,662,2748,21.0,1,7,7,7,12,9,12,4,1,2,5,8,9,3,11,7,11,3,10,11,8,3,2,7,9,5,2016
1611661322,Washington Mystics,34,13,21,0.382,1390.0,955,2257,0.423,240,670,0.358,595,744,0.8,279,834,1113,593,433.0,213,110,141,669,692,2745,-50.0,1,10,10,10,3,10,7,9,2,3,4,4,5,7,9,7,7,7,2,12,11,7,4,5,10,9,2016
1611661330,Atlanta Dream,34,12,22,0.353,1388.0,987,2413,0.409,153,525,0.291,556,729,0.763,343,850,1193,598,447.0,237,155,177,663,674,2683,-128.0,1,9,9,9,1,7,3,11,12,10,12,4,3,11,4,6,5,7,4,5,2,12,9,3,10,9,2017
1611661329,Chicago Sky,34,12,22,0.353,1385.0,1098,2380,0.461,217,579,0.375,379,482,0.786,257,891,1148,718,540.0,195,190,132,653,532,2792,-174.0,1,9,9,9,2,2,4,4,6,6,1,12,12,8,9,3,7,1,11,12,1,8,8,12,6,10,2017
1611661323,Connecticut Sun,34,21,13,0.618,1360.0,1098,2452,0.448,223,611,0.365,505,681,0.742,332,917,1249,605,425.0,261,98,133,643,642,2924,150.0,1,4,4,4,11,2,1,5,4,5,3,7,5,12,5,2,2,5,2,4,12,9,5,7,2,3,2017
1611661321,Dallas Wings,34,16,18,0.471,1380.0,979,2414,0.406,227,711,0.319,744,904,0.823,376,796,1172,532,468.0,278,126,173,687,744,2929,-90.0,1,7,7,7,3,8,2,12,3,2,9,1,1,4,1,11,6,11,7,2,7,11,11,1,1,8,2017
1611661325,Indiana Fever,34,9,25,0.265,1370.0,960,2238,0.429,154,499,0.309,478,568,0.842,244,715,959,511,461.0,223,104,111,646,620,2552,-313.0,1,11,11,11,7,11,9,7,11,11,11,10,11,2,10,12,12,12,6,7,10,3,6,8,11,12,2017
1611661320,Los Angeles Sparks,34,26,8,0.765,1378.0,1077,2247,0.479,181,531,0.341,505,613,0.824,225,842,1067,634,452.0,316,125,109,569,615,2840,283.0,1,2,2,2,4,4,8,1,9,9,5,7,9,3,11,7,10,4,5,1,8,1,2,9,4,2,2017
